file,mfcc_1,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/blues/blues.00000.wav,1.9380162954330444,2002.4490601176958,3805.8396058403423,0.08304482066898686,0.35008811950683594,1784.1658495387549,0.1302279233932495
genres/blues/blues.00001.wav,-0.05561111494898796,2039.0365160924296,3550.5220984084976,0.05603980870552978,0.3409135639667511,1530.1766787460795,0.09594780951738358
genres/blues/blues.00002.wav,1.0341639518737793,1747.7023116676032,3042.2602323810906,0.07629120746326373,0.36363720893859863,1552.811864761004,0.17557041347026825
genres/blues/blues.00003.wav,0.07134415954351425,1596.4128721770285,2184.7457991951856,0.03330886262567672,0.4047847092151642,1070.1066149971296,0.14109300076961517
genres/blues/blues.00004.wav,-8.458840370178223,1748.1721158264975,3579.757626703886,0.10146053871809745,0.30852603912353516,1835.004265512071,0.09152871370315552
genres/blues/blues.00005.wav,-7.099053382873535,1729.6532869429993,3481.5175917198376,0.09404153373936582,0.3024562895298004,1831.993939606849,0.10349363833665848
genres/blues/blues.00006.wav,-7.8562469482421875,1389.009131184951,2795.610963330191,0.07305223740815932,0.29132798314094543,1459.366471695765,0.14187414944171906
genres/blues/blues.00007.wav,-5.961263179779053,1577.2709414206088,2954.836759987674,0.061442246108855375,0.3079547882080078,1451.6670658428156,0.13182218372821808
genres/blues/blues.00008.wav,2.0021698474884033,2031.7403810025385,3782.316288428074,0.06402488761600927,0.40887922048568726,1719.3689480431458,0.14241649210453033
genres/blues/blues.00009.wav,-5.1159210205078125,1973.7733063015253,3943.490565182715,0.07917482356921887,0.27395039796829224,1817.150863125721,0.08131366223096848
genres/blues/blues.00010.wav,-3.6810224056243896,1512.3102651538215,2765.9008052675463,0.06295882576856149,0.303993284702301,1409.9552556449528,0.14286506175994873
genres/blues/blues.00011.wav,-6.606260776519775,1756.7797951648834,2880.7778626196346,0.043930584759280744,0.36715206503868103,1352.6596654421637,0.0657406896352768
genres/blues/blues.00012.wav,-2.990473985671997,1567.565225022179,2738.6387375833815,0.06909500676720805,0.26939111948013306,1360.6411972395072,0.11904605478048325
genres/blues/blues.00013.wav,-1.4728752374649048,1828.0392544027375,2710.269200442285,0.0514017032820959,0.2647128105163574,1324.2932181481012,0.113169826567173
genres/blues/blues.00014.wav,-3.6044411659240723,1705.5192986171514,2344.2463815073957,0.045036675850734724,0.32903632521629333,1171.8482269140313,0.06705453246831894
genres/blues/blues.00015.wav,-3.677889108657837,1731.1642811796812,2929.964494815835,0.06370125495456304,0.2696904242038727,1420.3651651340074,0.08062402158975601
genres/blues/blues.00016.wav,-2.423396110534668,1825.7979596938358,3009.460817412268,0.06134406117072699,0.30418553948402405,1454.9639409753458,0.081471748650074
genres/blues/blues.00017.wav,-1.5299938917160034,1410.984259420963,2134.9929420134863,0.048326248912412995,0.3021239936351776,1088.8442297527454,0.09330607950687408
genres/blues/blues.00018.wav,-2.1511659622192383,2054.5295106953618,3495.51500643489,0.056141769987432324,0.2699322998523712,1537.5876985238385,0.07970637083053589
genres/blues/blues.00019.wav,-3.2136504650115967,1481.3188804548583,2235.264725474913,0.05888603900812065,0.25732481479644775,1195.4703757774462,0.09765975177288055
genres/blues/blues.00020.wav,-2.75527024269104,1911.3145801760022,3006.1717163935614,0.05258634232405259,0.3026115894317627,1390.3015575567936,0.07547449320554733
genres/blues/blues.00021.wav,-0.915056586265564,1481.0580892453977,1830.330592463022,0.047907452387857694,0.3211003839969635,1046.5500105240208,0.10113207995891571
