file,mfcc_1,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/hiphop/hiphop.00000.wav,0.28423169255256653,2351.1607441175047,5475.312341393562,0.147308750845901,0.46072840690612793,2667.9405023911695,0.12527473270893097
genres/hiphop/hiphop.00001.wav,5.870632648468018,2441.5080015552517,5528.454221650232,0.09770647537219644,0.4572514593601227,2808.8495665723053,0.28552132844924927
genres/hiphop/hiphop.00002.wav,-1.8736540079116821,1909.9785257121518,3093.2787689421402,0.05871157192575406,0.4042552709579468,1490.1565469614684,0.09351594001054764
genres/hiphop/hiphop.00003.wav,5.490747451782227,2330.007272392874,5125.560163953742,0.10350127489365817,0.46728843450546265,2492.8602336717045,0.26641845703125
genres/hiphop/hiphop.00004.wav,2.2225823402404785,2358.265791596079,5058.67067412268,0.0998514386359242,0.44922035932540894,2372.0679525654414,0.20070955157279968
genres/hiphop/hiphop.00005.wav,7.274593830108643,2510.733453291926,5794.946345707656,0.12458309164733179,0.49056169390678406,2709.3043323151933,0.26172012090682983
genres/hiphop/hiphop.00006.wav,4.901137351989746,2639.6660639887136,6047.799109084976,0.12817024059841453,0.46398332715034485,2858.0725271560427,0.27087855339050293
genres/hiphop/hiphop.00007.wav,5.507760524749756,2268.5783822390727,4551.99090731946,0.07863669458139985,0.43261656165122986,2046.5915966338594,0.26399922370910645
genres/hiphop/hiphop.00008.wav,-0.9151971340179443,2349.6696469020103,5754.427951892401,0.17704972387374324,0.4536229074001312,3070.761702482193,0.14183025062084198
genres/hiphop/hiphop.00009.wav,5.32622766494751,2285.612696207893,4792.070301170968,0.09830917983855375,0.560609757900238,2200.0376855218474,0.21579532325267792
genres/hiphop/hiphop.00010.wav,2.684269666671753,2116.45898152073,4662.771160364704,0.12542634921210363,0.42723482847213745,2284.2433900965116,0.17167040705680847
genres/hiphop/hiphop.00011.wav,3.0522897243499756,2241.060906256248,4581.850948466502,0.09415142534319412,0.44401174783706665,2095.4208239067048,0.20377349853515625
genres/hiphop/hiphop.00012.wav,5.156401634216309,2110.1423046856153,4277.413423542634,0.08725355580529776,0.35880523920059204,1976.886423508229,0.19892443716526031
genres/hiphop/hiphop.00013.wav,-0.9083476662635803,1688.3213168364573,3626.6960126341355,0.09662455288089714,0.34030020236968994,1798.6451959001313,0.13673341274261475
genres/hiphop/hiphop.00014.wav,3.6296627521514893,2117.1555792781974,4774.6755365429235,0.1338294693783836,0.4896990656852722,2436.4138649263323,0.18522368371486664
genres/hiphop/hiphop.00015.wav,2.294938564300537,2346.2472085425975,5283.603549612094,0.11600965837683681,0.42388811707496643,2397.185695487867,0.1401759386062622
genres/hiphop/hiphop.00016.wav,3.0364091396331787,2247.19750559333,4918.629912267981,0.11039989970030936,0.4674638509750366,2432.409998203846,0.20785830914974213
genres/hiphop/hiphop.00017.wav,4.710460662841797,2358.9095977283396,4956.084029691126,0.08037456798627224,0.4811076521873474,2145.006016518059,0.1914510279893875
genres/hiphop/hiphop.00018.wav,0.2310929298400879,2337.2612694899885,5366.13084124855,0.14572457463263727,0.46169430017471313,2677.0161578799484,0.16553622484207153
genres/hiphop/hiphop.00019.wav,4.133634090423584,2410.152684766371,5255.592066505946,0.10013617495649652,0.4320460259914398,2470.2744719993443,0.22592902183532715
genres/hiphop/hiphop.00020.wav,3.8947577476501465,2262.5934288534045,5267.23298606076,0.1080872667730085,0.4901687800884247,2678.321538899097,0.1759265661239624
genres/hiphop/hiphop.00021.wav,6.263113975524902,2268.950988234121,4988.208970780162,0.11971916086620263,0.4300035238265991,2406.1751237017716,0.24194037914276123
genres/hiphop/hiphop.00022.wav,2.0748181343078613,2272.735162534201,4603.375824753481,0.07539659162316319,0.4395391047000885,2025.5650057914131,0.17357635498046875
genres/hiphop/hiphop.00023.wav,4.522024631500244,2193.9904537089255,4728.4366050065255,0.10665716538573086,0.3818584084510803,2240.302229140791,0.19057682156562805
genres/hiphop/hiphop.00024.wav,2.469654083251953,2163.7792876261933,4926.29060324826,0.13885955928557617,0.43092483282089233,2517.9260002973833,0.17862164974212646
genres/hiphop/hiphop.00025.wav,7.333012104034424,2227.242218935939,4815.335486604554,0.10742489607501933,0.5073554515838623,2305.4230896584495,0.25165867805480957
genres/hiphop/hiphop.00026.wav,2.466456413269043,2917.582835830427,7022.0219883350055,0.17268506904625383,0.47558602690696716,3460.3049822215926,0.16458432376384735
genres/hiphop/hiphop.00027.wav,-0.5163694620132446,2632.431440971456,5632.832117771331,0.10254357665639445,0.4277687966823578,2639.5729778074538,0.1350645124912262
genres/hiphop/hiphop.00028.wav,2.5528972148895264,2700.3971696130843,5744.976990737384,0.11452140129543696,0.3744789958000183,2773.9565665279183,0.1545766144990921
genres/hiphop/hiphop.00029.wav,4.191755771636963,2853.5656641875394,6388.973803038991,0.11533292717889908,0.4394577145576477,3127.0197356744848,0.16672281920909882
genres/hiphop/hiphop.00030.wav,4.905338764190674,3205.3557419228055,7642.4302244960845,0.172685781008314,0.5390961170196533,3725.1985989619184,0.19397741556167603
genres/hiphop/hiphop.00031.wav,5.427177906036377,2970.5911856275543,6778.925675430534,0.13644361938854488,0.4798058569431305,3084.76186419123,0.21313008666038513
genres/hiphop/hiphop.00032.wav,2.7590279579162598,2441.6488809291914,4529.626124182413,0.07872191436531008,0.4754365384578705,2145.7496112926738,0.1345447599887848
genres/hiphop/hiphop.00033.wav,5.452674865722656,2731.8239521672613,6169.834153395433,0.15281550480769232,0.5000750422477722,2987.7222487370273,0.21418464183807373
genres/hiphop/hiphop.00034.wav,6.776806831359863,2735.385821568541,6355.339271282328,0.1693078753591954,0.4710885286331177,3191.7829624873807,0.22757405042648315
genres/hiphop/hiphop.00035.wav,4.502995014190674,2834.0219850248795,6196.513335129311,0.103432186901341,0.5295644998550415,2827.1825932500647,0.19201608002185822
genres/hiphop/hiphop.00036.wav,-3.371150493621826,2556.7861385337446,5804.3809370561075,0.12188535748106061,0.5177503824234009,2967.125657791614,0.08997391164302826
genres/hiphop/hiphop.00037.wav,-5.407104015350342,2835.0959039399995,7074.162930575284,0.21422600023674243,0.4091854393482208,3785.4039493748483,0.15857885777950287
genres/hiphop/hiphop.00038.wav,2.0951921939849854,2215.028675751198,4416.655717329545,0.09738436612215909,0.3983396589756012,2208.645680679573,0.2698596119880676
genres/hiphop/hiphop.00039.wav,-0.3551606237888336,2937.743987232301,5976.54052734375,0.11156375769412878,0.3928118348121643,2693.20292794237,0.18453459441661835
genres/hiphop/hiphop.00040.wav,-1.8798152208328247,2790.148358370192,5319.679953835227,0.10350008877840909,0.34576600790023804,2457.1937786717695,0.1308528035879135
genres/hiphop/hiphop.00041.wav,2.005312204360962,2666.607228042131,5555.272771661932,0.11936627012310606,0.42539703845977783,2702.621719517881,0.1869395673274994
