file,mfcc_1,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/metal/metal.00000.wav,3.7213168144226074,2722.5246040064158,6407.968160890371,0.18301936811194897,0.4877155125141144,3274.488271384068,0.11612549424171448
genres/metal/metal.00001.wav,3.4882397651672363,2620.9392197156535,6037.074141712587,0.1528407168406806,0.47690293192863464,2922.845195379586,0.09729799628257751
genres/metal/metal.00002.wav,3.010390043258667,2006.4064682353956,4447.489090142836,0.12834093133700697,0.43241533637046814,2198.9180063366202,0.1328103244304657
genres/metal/metal.00003.wav,4.64210844039917,2205.786688000404,5234.8415861550175,0.16667346408546016,0.4875539243221283,2752.2646167726643,0.15018321573734283
genres/metal/metal.00004.wav,2.035372495651245,2825.134866567068,6903.007008138776,0.19235071357791958,0.6347662806510925,3403.073174163196,0.06347561627626419
genres/metal/metal.00005.wav,0.9024947285652161,2204.451704221088,4951.895630166038,0.13431926116589327,0.42244282364845276,2464.4674893655315,0.12188120931386948
genres/metal/metal.00006.wav,-1.5596623420715332,2572.7490337057657,6227.983557043938,0.1980427965487239,0.434032678604126,3236.9253404981546,0.05047249794006348
genres/metal/metal.00007.wav,-0.15018877387046814,2522.7000154785596,5806.520650558295,0.16831088674593966,0.5814295411109924,2939.4668442664474,0.06949906051158905
genres/metal/metal.00008.wav,-0.17372441291809082,2758.997544776682,6189.380335973753,0.14056155742459397,0.46660929918289185,2966.078583206234,0.058405619114637375
genres/metal/metal.00009.wav,9.443260192871094,2389.9950783959225,5112.145627900232,0.09464725928074245,0.5271489024162292,2250.699842376685,0.3128473162651062
genres/metal/metal.00010.wav,1.3889304399490356,2358.877154542257,5662.899348354118,0.19649222979505027,0.541851818561554,3048.820089168163,0.11815384030342102
genres/metal/metal.00011.wav,6.51291561126709,2240.112665444874,5157.401992550029,0.1714403428315932,0.5109512805938721,2699.885484322395,0.23076368868350983
genres/metal/metal.00012.wav,3.5956480503082275,2183.1724600372863,5262.320151627755,0.1768272972254447,0.6050133109092712,2803.0317875606393,0.11431907117366791
genres/metal/metal.00013.wav,2.6072959899902344,2303.472493046992,5735.526029582366,0.20352264899941996,0.6362096071243286,3047.5527888502347,0.08633401244878769
genres/metal/metal.00014.wav,-0.8471348881721497,2101.2730626224397,5198.361708780452,0.18525232018561485,0.5526264309883118,2877.389183798178,0.0775967389345169
genres/metal/metal.00015.wav,1.2008570432662964,2458.8782048643843,5817.87845762036,0.16920927892981438,0.48514801263809204,2986.718850850781,0.11096391826868057
genres/metal/metal.00016.wav,4.821930885314941,2140.623028954606,5129.67362193663,0.1795621253866976,0.5019341111183167,2743.489076208671,0.26979804039001465
genres/metal/metal.00017.wav,3.3988866806030273,2337.82606333676,5327.344429741879,0.15871519721577726,0.581032395362854,2657.012956530189,0.113819919526577
genres/metal/metal.00018.wav,2.1405997276306152,1583.7674254232822,3885.993748640516,0.18026074898491878,0.5555548071861267,2291.6490027396094,0.11843699961900711
genres/metal/metal.00019.wav,1.7339128255844116,2324.1849051765826,5384.7829584179235,0.16142736731438515,0.5552319288253784,2699.282252821042,0.10092320293188095
genres/metal/metal.00020.wav,2.823484420776367,2345.662472141994,5358.26197931772,0.15234903688128384,0.49595868587493896,2657.912854405967,0.11736242473125458
genres/metal/metal.00021.wav,2.915675640106201,2324.129086766455,5734.843228864559,0.19154597471964424,0.5255270004272461,3046.5780317887993,0.10846711695194244
genres/metal/metal.00022.wav,2.5626933574676514,2226.2676980681827,4780.212883827581,0.10695209783449343,0.37001824378967285,2218.7437059827034,0.19885513186454773
genres/metal/metal.00023.wav,6.888513088226318,2236.605277593806,5056.588964617169,0.131706408908546,0.5272496342658997,2575.0973006339213,0.19529755413532257
genres/metal/metal.00024.wav,8.167257308959961,2227.63645170926,4949.930496392836,0.12828881779292342,0.4787251949310303,2410.798727286869,0.23153230547904968
genres/metal/metal.00025.wav,0.3132576048374176,2072.742495456691,4583.907677457946,0.12607323690061872,0.46553710103034973,2384.552716223428,0.10048302263021469
genres/metal/metal.00026.wav,2.895629405975342,2126.7335907678153,5186.229505782338,0.1981458907337587,0.48461002111434937,2870.8186468286895,0.13821154832839966
genres/metal/metal.00027.wav,5.121180057525635,2218.677678747826,4866.020949644721,0.1282435016676334,0.4747161269187927,2398.074361760819,0.16509020328521729
genres/metal/metal.00028.wav,2.9192888736724854,2247.642766405975,5346.3046399180685,0.17988877912316317,0.48100557923316956,2789.3767914768746,0.1441461592912674
genres/metal/metal.00029.wav,0.3741239607334137,2478.290264173336,5928.167427222303,0.16328041920436967,0.44096747040748596,2954.9848088733656,0.08902858942747116
genres/metal/metal.00030.wav,6.444398403167725,1867.3408730590945,3500.311265135586,0.051180787171307036,0.46253129839897156,1525.0429798194887,0.23034115135669708
genres/metal/metal.00031.wav,5.664498805999756,2408.5656547180183,5444.511367550029,0.1251472774071926,0.44626253843307495,2566.8139525492043,0.22056350111961365
genres/metal/metal.00032.wav,1.61971116065979,2134.268997812683,4762.784811847448,0.1481127344354215,0.436501145362854,2502.8708397269183,0.1365538239479065
genres/metal/metal.00033.wav,6.581071853637695,1929.5762248071096,4224.113333363544,0.09999833840873937,0.48024824261665344,2030.3817155284796,0.25685006380081177
genres/metal/metal.00034.wav,-0.9572551250457764,2234.8153071851725,5291.114357507976,0.16082730628866976,0.4069330096244812,2706.9849462177604,0.0905107855796814
genres/metal/metal.00035.wav,7.001084327697754,2339.3628229226892,5615.203220163863,0.16275324161349575,0.5013971328735352,2836.907115108013,0.27084413170814514
genres/metal/metal.00036.wav,2.8074777126312256,2317.3981532242415,5331.0748531757545,0.16043343363302398,0.5190620422363281,2685.5298881394233,0.11221962422132492
genres/metal/metal.00037.wav,1.4230059385299683,2149.2989810829604,4819.981862220852,0.12360086463167054,0.39582815766334534,2292.3824232586726,0.11203362047672272
genres/metal/metal.00038.wav,-1.2504838705062866,2118.6681255933368,5088.539042107744,0.14825774603634959,0.47039270401000977,2690.6585796166046,0.14596572518348694
genres/metal/metal.00039.wav,2.8542983531951904,2061.280958755191,4447.8388173397625,0.08823464991782676,0.37920939922332764,2097.998518671556,0.15431208908557892
genres/metal/metal.00040.wav,1.5400655269622803,2195.0417690714,5083.209865773637,0.1665242985063805,0.5092686414718628,2710.7947448605455,0.1046234518289566
genres/metal/metal.00041.wav,-0.43294739723205566,1928.9535377333298,4186.459371827871,0.1373478888727765,0.45613422989845276,2269.1280088995877,0.09760946035385132
genres/metal/metal.00042.wav,0.06644607335329056,2037.656687737141,4549.00989930757,0.15186113326566125,0.4366719424724579,2464.278689901676,0.09366292506456375
genres/metal/metal.00043.wav,-0.993853747844696,2126.8113736061973,4972.387978538283,0.17726459783449341,0.43827465176582336,2683.280386988599,0.09049835801124573
genres/metal/metal.00044.wav,-0.11807063221931458,2242.517138603588,5259.455719348173,0.17120583188321734,0.46960508823394775,2759.9774195550694,0.09543592482805252
genres/metal/metal.00045.wav,-2.0162317752838135,2027.6980321782992,4449.795624274942,0.14432166292053364,0.43021443486213684,2390.2572245084216,0.08806443959474564
genres/metal/metal.00046.wav,6.057066440582275,2321.669987177723,5455.028163971868,0.16367995637567673,0.4824357032775879,2795.2233266422672,0.21249641478061676
genres/metal/metal.00047.wav,5.794180870056152,2286.28088518497,5405.808224423579,0.1781082330336427,0.4310552775859833,2908.2814309477026,0.2175908237695694
genres/metal/metal.00048.wav,6.04832649230957,2337.5931690147618,5484.996454013196,0.1765742821925754,0.4770068824291229,2889.1942920819233,0.22451183199882507
genres/metal/metal.00049.wav,6.779202938079834,2297.3787612890023,5461.84784431192,0.19398775860402165,0.5244612097740173,2980.0103977749773,0.21761256456375122
genres/metal/metal.00050.wav,7.548077583312988,2408.5550916536536,5628.326316886601,0.1774496386794277,0.5023053884506226,2986.7473831169846,0.24907363951206207
genres/metal/metal.00051.wav,6.770633220672607,2458.5923457533404,6163.383947668938,0.22838043189288476,0.5167287588119507,3400.9162889767745,0.22627277672290802
genres/metal/metal.00052.wav,6.7214860916137695,2209.014598681589,5123.137054089327,0.16219169929427688,0.5337420105934143,2716.9886839505507,0.23994168639183044
genres/metal/metal.00053.wav,6.77487325668335,2374.746552408748,5519.011587333237,0.1725668261794277,0.49282747507095337,2906.766678996684,0.2274986058473587
genres/metal/metal.00054.wav,6.6257524490356445,2411.5271747420848,5829.202957330336,0.19571807932134572,0.510459303855896,3113.6998168246027,0.20718976855278015
genres/metal/metal.00055.wav,6.954596996307373,2361.554632416064,5699.221015806264,0.19684040869102862,0.4993704855442047,3108.487824305776,0.23259367048740387
genres/metal/metal.00056.wav,6.872256755828857,2386.809861638862,5633.347400213892,0.17930646691318639,0.46352291107177734,3010.9544455574965,0.24293814599514008
genres/metal/metal.00057.wav,6.057356357574463,2271.3780215654297,5228.721360208817,0.1437182031854215,0.4875595271587372,2718.6091625354393,0.20719708502292633
genres/metal/metal.00058.wav,4.442079544067383,2221.392842617579,5024.264179415603,0.1428334058391338,0.4615265727043152,2459.4994227321536,0.18455268442630768
genres/metal/metal.00059.wav,4.516534328460693,2102.9384360718136,4728.569834414879,0.14982190762761022,0.4676295816898346,2442.4747845781903,0.1823669821023941
genres/metal/metal.00060.wav,2.2188563346862793,2066.6519523654665,4615.982657518852,0.1394849218145785,0.5403491258621216,2315.317248126811,0.12576058506965637
genres/metal/metal.00061.wav,1.5400655269622803,2195.0417690714,5083.209865773637,0.1665242985063805,0.5092686414718628,2710.7947448605455,0.1046234518289566
genres/metal/metal.00062.wav,-0.43294739723205566,1928.9535377333298,4186.459371827871,0.1373478888727765,0.45613422989845276,2269.1280088995877,0.09760946035385132
genres/metal/metal.00063.wav,0.06644607335329056,2037.656687737141,4549.00989930757,0.15186113326566125,0.4366719424724579,2464.278689901676,0.09366292506456375
genres/metal/metal.00064.wav,-0.993853747844696,2126.8113736061973,4972.387978538283,0.17726459783449341,0.43827465176582336,2683.280386988599,0.09049835801124573
genres/metal/metal.00065.wav,-0.11807063221931458,2242.517138603588,5259.455719348173,0.17120583188321734,0.46960508823394775,2759.9774195550694,0.09543592482805252
genres/metal/metal.00066.wav,-2.0162317752838135,2027.6980321782992,4449.795624274942,0.14432166292053364,0.43021443486213684,2390.2572245084216,0.08806443959474564
genres/metal/metal.00067.wav,2.4269015789031982,2070.84762257158,4381.340688895737,0.12011605459686775,0.46917062997817993,2254.453491483354,0.13629578053951263
genres/metal/metal.00068.wav,0.7344392538070679,2069.576755886699,4598.871005383556,0.13070114619586234,0.46304425597190857,2302.4995638302203,0.09837739914655685
genres/metal/metal.00069.wav,5.7090911865234375,2098.4899342729504,4109.344524905742,0.05375889706593194,0.4541178047657013,1740.7228504749453,0.17366670072078705
genres/metal/metal.00070.wav,-3.769745111465454,2450.8903297489956,5626.1113779727375,0.14284662304234338,0.41473621129989624,2743.0559849236097,0.048849303275346756
genres/metal/metal.00071.wav,2.175612688064575,2407.5245531596634,5673.874120867169,0.15372966816511988,0.48000016808509827,2807.7944608387606,0.11535019427537918
genres/metal/metal.00072.wav,4.168646812438965,2151.982682261496,4707.994217662413,0.11677021401295437,0.445193350315094,2339.71490773828,0.19440858066082
genres/metal/metal.00073.wav,7.778824806213379,2461.2757064470143,5566.907559636021,0.1212886093387471,0.430024117231369,2642.0184262189214,0.2935759425163269
genres/metal/metal.00074.wav,-2.0300564765930176,2400.1093462886956,5496.820564004495,0.13498352003576952,0.48349234461784363,2725.2945982809947,0.04085097834467888
genres/metal/metal.00075.wav,6.77498197555542,2199.3259221768453,4439.170578958817,0.08885850190931942,0.44844597578048706,2068.3555866980087,0.24477368593215942
genres/metal/metal.00076.wav,-0.5607420802116394,2250.6666555705497,5321.340779527987,0.16249154098994587,0.4960103929042816,2792.4885971477734,0.09693776816129684
genres/metal/metal.00077.wav,4.520969867706299,2301.9124493607424,5408.656003027118,0.15991871797660479,0.4408455491065979,2740.9209907125605,0.14915025234222412
genres/metal/metal.00078.wav,8.713629722595215,2548.0114095311465,5897.208243456352,0.13179062137470998,0.5337368845939636,2814.9780630970536,0.2696712017059326
genres/metal/metal.00079.wav,2.293417453765869,2264.3131374347827,5323.505757413718,0.14385528446442383,0.4724055528640747,2710.5431632870277,0.12742561101913452
genres/metal/metal.00080.wav,4.533220291137695,2497.342220874749,5929.383145573521,0.1440546754156999,0.49704664945602417,2847.5704575460013,0.1399349868297577
