file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/pop/pop.00000.wav,-94.4774398803711,55.655704498291016,29.27738380432129,27.055038452148438,20.058979034423828,1.1853249073028564,12.943341255187988,-0.7949456572532654,8.872692108154297,-0.6816246509552002,3409.775604549814,7952.938014338022,0.1267201245891338,0.38963139057159424,3421.887738231055,0.1859171986579895
genres/pop/pop.00001.wav,-59.14175033569336,45.278076171875,36.84126663208008,15.69275951385498,15.667404174804688,1.682377576828003,7.3091044425964355,8.831474304199219,5.851649284362793,8.013450622558594,3431.8562644188282,8072.977711263776,0.14939442551237433,0.41299307346343994,3702.1051113435383,0.2625790238380432
genres/pop/pop.00002.wav,-59.56503677368164,62.96931838989258,31.13347625732422,16.929378509521484,8.885163307189941,10.805135726928711,10.556962013244629,5.164029598236084,5.386290550231934,6.145824909210205,3269.678965875271,7424.433605079032,0.11886608480761794,0.4177713096141815,3214.086840224995,0.2151719182729721
genres/pop/pop.00003.wav,-125.87837219238281,126.62882232666016,-23.190065383911133,36.25013732910156,20.952167510986328,-1.1985384225845337,16.505041122436523,-3.659069299697876,6.528484344482422,9.339898109436035,2066.669705239984,3670.803273636891,0.08532308886794276,0.40981200337409973,1836.9566906485368,0.12942175567150116
genres/pop/pop.00004.wav,-20.897735595703125,83.23895263671875,5.046143054962158,16.362436294555664,9.404126167297363,-0.5634061098098755,4.042762756347656,6.208808898925781,9.12296199798584,5.869026184082031,2861.501506792945,5986.68011800319,0.12370886806361175,0.384295791387558,2753.1207913397066,0.2111753672361374
genres/pop/pop.00005.wav,-113.54022979736328,90.02792358398438,-5.533843517303467,25.576976776123047,2.6306354999542236,3.182215690612793,1.1369236707687378,6.1472368240356445,2.814769983291626,-1.8445305824279785,2436.032087862001,4747.105375851943,0.10673155935808198,0.32321903109550476,2289.8507818925104,0.13968993723392487
genres/pop/pop.00006.wav,-169.06431579589844,94.66462707519531,24.480215072631836,27.37761878967285,11.63002872467041,14.898478507995605,4.251136779785156,12.379402160644531,10.704941749572754,5.1254448890686035,2673.5955048450155,4977.775442738544,0.06768001075502707,0.37448450922966003,2125.0853874551503,0.09398965537548065
genres/pop/pop.00007.wav,-224.35223388671875,107.34815216064453,-1.589530348777771,13.886002540588379,8.120070457458496,-9.368736267089844,8.117420196533203,9.288799285888672,9.098779678344727,6.026246547698975,2326.177578238403,4125.765049485209,0.08230050331109823,0.25165101885795593,1967.7656068674157,0.08436691761016846
genres/pop/pop.00008.wav,-52.44399642944336,74.0455322265625,12.739832878112793,24.4803409576416,21.084407806396484,1.9083900451660156,6.810069561004639,4.73792839050293,8.409786224365234,8.242816925048828,3009.484826931914,6428.851870649652,0.12125651041666667,0.40380001068115234,2884.5679581951435,0.19558292627334595
genres/pop/pop.00009.wav,-35.249176025390625,61.25497817993164,14.055295944213867,28.668041229248047,4.332963943481445,-1.3678035736083984,-0.7918457388877869,5.1260271072387695,5.354616165161133,1.2288203239440918,3026.219550558377,6952.468425989704,0.1727420485305491,0.4545925557613373,3279.471504365256,0.15974996984004974
genres/pop/pop.00010.wav,-111.16549682617188,103.18070983886719,10.89493465423584,34.35484313964844,22.330909729003906,17.87166404724121,6.811329364776611,6.3393754959106445,5.490728378295898,0.6110568642616272,2419.8304263441278,4189.565282410093,0.06617287195475638,0.3779938220977783,1900.2750336540544,0.184090718626976
