file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/hiphop/hiphop.00000.wav,-80.89219665527344,84.7820816040039,-31.54802894592285,33.90531921386719,-19.848918914794922,23.558883666992188,-22.148757934570312,20.026226043701172,-16.781034469604492,19.216514587402344,2351.1607441175047,5475.312341393562,0.147308750845901,0.46072840690612793,2667.9405023911695,0.12527473270893097
genres/hiphop/hiphop.00001.wav,-81.1816177368164,49.58916473388672,-14.550373077392578,57.95881652832031,6.815498352050781,27.14730453491211,-6.853302478790283,31.313270568847656,-10.072725296020508,20.319711685180664,2441.5080015552517,5528.454221650232,0.09770647537219644,0.4572514593601227,2808.8495665723053,0.28552132844924927
genres/hiphop/hiphop.00002.wav,-202.88124084472656,132.39772033691406,12.017181396484375,43.76176834106445,-10.231245040893555,17.140817642211914,-13.562882423400879,15.06673812866211,-16.262298583984375,9.440218925476074,1909.9785257121518,3093.2787689421402,0.05871157192575406,0.4042552709579468,1490.1565469614684,0.09351594001054764
genres/hiphop/hiphop.00003.wav,-40.26505661010742,80.85531616210938,-25.68528175354004,38.45820236206055,-11.084552764892578,24.907533645629883,-7.381527900695801,26.769887924194336,-5.314272403717041,16.79477882385254,2330.007272392874,5125.560163953742,0.10350127489365817,0.46728843450546265,2492.8602336717045,0.26641845703125
genres/hiphop/hiphop.00004.wav,-140.26133728027344,71.6259994506836,-3.826866626739502,39.024383544921875,4.167652130126953,31.57910919189453,-3.941882848739624,19.796907424926758,-3.739638566970825,16.041454315185547,2358.265791596079,5058.67067412268,0.0998514386359242,0.44922035932540894,2372.0679525654414,0.20070955157279968
genres/hiphop/hiphop.00005.wav,-11.688486099243164,81.97152709960938,-8.524934768676758,52.78888702392578,-14.709436416625977,31.976593017578125,-19.6897029876709,22.87627410888672,-14.718070030212402,14.514365196228027,2510.733453291926,5794.946345707656,0.12458309164733179,0.49056169390678406,2709.3043323151933,0.26172012090682983
genres/hiphop/hiphop.00006.wav,-59.57893371582031,63.909210205078125,3.4584133625030518,45.27070236206055,-1.145860195159912,28.271238327026367,-13.18700122833252,23.60394287109375,-6.632259845733643,16.484813690185547,2639.6660639887136,6047.799109084976,0.12817024059841453,0.46398332715034485,2858.0725271560427,0.27087855339050293
genres/hiphop/hiphop.00007.wav,-58.490501403808594,103.08843231201172,-7.252599716186523,44.89999771118164,-8.622699737548828,12.375714302062988,-13.774521827697754,19.993824005126953,-13.144331932067871,17.161270141601562,2268.5783822390727,4551.99090731946,0.07863669458139985,0.43261656165122986,2046.5915966338594,0.26399922370910645
genres/hiphop/hiphop.00008.wav,-111.12618255615234,55.1732292175293,-18.431062698364258,47.19475555419922,-24.792579650878906,22.540990829467773,-21.142559051513672,12.541088104248047,-15.871923446655273,16.290660858154297,2349.6696469020103,5754.427951892401,0.17704972387374324,0.4536229074001312,3070.761702482193,0.14183025062084198
genres/hiphop/hiphop.00009.wav,-94.90050506591797,94.21562194824219,-2.5347139835357666,49.54372787475586,-6.604544162750244,33.22256851196289,-7.624744892120361,20.95069694519043,-8.86235523223877,16.788158416748047,2285.612696207893,4792.070301170968,0.09830917983855375,0.560609757900238,2200.0376855218474,0.21579532325267792
