file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/reggae/reggae.00000.wav,-159.45460510253906,104.85885620117188,-10.334900856018066,34.65660095214844,-4.978358745574951,26.8134822845459,-21.936439514160156,23.436376571655273,-14.019638061523438,19.581069946289062,2289.5401044933483,4801.329745051479,0.09779937342904099,0.3291369676589966,2133.2003820783343,0.09415439516305923
genres/reggae/reggae.00001.wav,-190.90338134765625,127.4112548828125,-3.781716823577881,26.69951820373535,-12.817380905151367,23.917781829833984,-8.218689918518066,9.954493522644043,-12.225647926330566,13.444774627685547,1995.2014905366873,3574.7865044047276,0.06396975299690642,0.3489600419998169,1638.9074391417607,0.08202048391103745
genres/reggae/reggae.00002.wav,-189.0654296875,110.85826110839844,3.004887342453003,48.37060546875,-6.41466760635376,20.720901489257812,-12.555557250976562,15.879528999328613,-13.624746322631836,9.412741661071777,2103.089978515638,3924.821794337297,0.07510279207753287,0.37853553891181946,1796.8382988303633,0.09248083829879761
genres/reggae/reggae.00003.wav,-201.1873016357422,104.14095306396484,-15.433324813842773,30.819801330566406,14.269035339355469,31.429630279541016,-7.858109951019287,17.971574783325195,-4.051702499389648,16.944326400756836,2107.9115778723212,4153.301902824101,0.08490731341840681,0.3914099335670471,1923.3414635379286,0.09422627836465836
genres/reggae/reggae.00004.wav,-175.55120849609375,104.88621520996094,-15.680850982666016,27.523685455322266,-8.108691215515137,24.019664764404297,-10.31991958618164,18.858121871948242,-8.376986503601074,11.853947639465332,2141.377601633616,4304.667164388776,0.08445301926237432,0.4019632637500763,2009.585992171907,0.10110662132501602
genres/reggae/reggae.00005.wav,-176.73992919921875,116.83321380615234,-21.306896209716797,38.74892044067383,-5.442436218261719,26.611658096313477,-8.168010711669922,15.770069122314453,-10.479752540588379,11.034120559692383,1964.1878611939396,3796.272068953016,0.0730159845079273,0.3647911548614502,1798.364254543586,0.10035885870456696
genres/reggae/reggae.00006.wav,-207.3699188232422,134.70654296875,-9.091635704040527,38.45232009887695,6.3151140213012695,22.596765518188477,-8.29947566986084,16.291505813598633,-8.469053268432617,4.136566162109375,1704.350703635335,2880.253271824246,0.06082141519238206,0.3424016535282135,1417.8371180079043,0.10510431230068207
genres/reggae/reggae.00007.wav,-192.2323760986328,116.5039291381836,-10.94451904296875,29.895706176757812,-0.6606048941612244,21.44661521911621,-11.871785163879395,18.647598266601562,-13.083756446838379,14.465288162231445,2026.2248244688653,3768.876771860499,0.07387510271655066,0.38605859875679016,1754.053045973853,0.09061544388532639
genres/reggae/reggae.00008.wav,-194.51596069335938,118.60054016113281,-6.409203052520752,40.80430603027344,-3.2866315841674805,25.466773986816406,-9.305660247802734,11.397344589233398,-6.154967308044434,15.340880393981934,1963.1328612294574,3655.798311521172,0.06943789878190255,0.3688347041606903,1691.2049386237768,0.1020125225186348
genres/reggae/reggae.00009.wav,-232.5360107421875,131.2326202392578,2.6794192790985107,18.380754470825195,11.350811958312988,22.914648056030273,-10.442412376403809,16.76569366455078,-15.254583358764648,15.520480155944824,1990.7789824965632,3269.7078129531615,0.06057066596577726,0.3831111788749695,1609.7020525109226,0.08670243620872498
genres/reggae/reggae.00010.wav,-233.639404296875,87.54105377197266,-22.235767364501953,52.07014846801758,-8.567041397094727,24.97664451599121,-18.23731231689453,1.8819973468780518,-9.134016990661621,-0.2320677489042282,2036.5555263521314,4426.1807116444315,0.10275318119199536,0.2947898209095001,2149.0491794926206,0.06165899708867073
genres/reggae/reggae.00011.wav,-198.7344207763672,102.4014892578125,-9.989947319030762,30.810209274291992,-3.2878284454345703,20.277969360351562,-5.6380743980407715,28.101499557495117,-11.50224494934082,18.215190887451172,2295.668201606518,4557.786386582801,0.07027624709976799,0.4185313582420349,1995.1642434287546,0.07840807735919952
genres/reggae/reggae.00012.wav,-191.16934204101562,96.33598327636719,-17.652023315429688,24.829919815063477,-0.8712047934532166,26.33356285095215,-12.921887397766113,19.629573822021484,-9.789676666259766,16.964962005615234,2303.8254947444216,4920.811543829756,0.11374762845610982,0.4271959960460663,2300.0433924991617,0.0755806416273117
genres/reggae/reggae.00013.wav,-206.4773712158203,122.58879852294922,-0.5635730624198914,29.336166381835938,10.24735164642334,28.214599609375,-9.909892082214355,13.360518455505371,-8.442377090454102,11.280409812927246,1975.6411497368638,3436.6775689711426,0.07061687330819799,0.3621101975440979,1608.5610274912588,0.11166458576917648
genres/reggae/reggae.00014.wav,-209.56101989746094,105.2450942993164,2.5816619396209717,34.8834342956543,15.329063415527344,25.211456298828125,-6.035754203796387,18.255020141601562,-5.0709147453308105,8.931057929992676,2062.8858273561937,3790.9012584287993,0.06409059599767981,0.3951367735862732,1716.2495935517122,0.11424611508846283
genres/reggae/reggae.00015.wav,-157.78785705566406,109.85054016113281,8.465250015258789,41.799888610839844,5.120901107788086,25.75525665283203,-12.953895568847656,22.061246871948242,-15.509737014770508,14.366768836975098,2314.0679515135466,4491.971058856583,0.06818641845514307,0.3585122227668762,1923.059128288561,0.1318986862897873
genres/reggae/reggae.00016.wav,-76.06504821777344,101.08291625976562,-11.607359886169434,46.23532485961914,-11.189788818359375,31.384803771972656,-9.450621604919434,22.461994171142578,-16.792470932006836,15.963854789733887,2303.4496912941327,4853.314194823086,0.07924770700406032,0.41932570934295654,2118.7683462374644,0.18564298748970032
genres/reggae/reggae.00017.wav,-154.82901000976562,110.01798248291016,-18.4261531829834,36.61725997924805,0.5583719611167908,31.5721435546875,-10.411385536193848,18.814071655273438,-7.158778667449951,13.1475248336792,1973.4189031589624,3777.9696789805685,0.07795204345514307,0.42578843235969543,1803.7743780442327,0.13979867100715637
