file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/hiphop/hiphop.00000.wav,-80.89219665527344,84.7820816040039,-31.54802894592285,33.90531921386719,-19.848918914794922,23.558883666992188,-22.148757934570312,20.026226043701172,-16.781034469604492,19.216514587402344,-13.114045143127441,11.49865436553955,-10.729568481445312,10.58186149597168,-8.424020767211914,7.323508262634277,-5.377674579620361,7.692774772644043,-5.553035259246826,1.5160924196243286,-4.64171028137207,2.8241055011749268,-2.1991419792175293,1.8432042598724365,0.5007795095443726,1.6213268041610718,-1.588800311088562,-0.04407704621553421,0.5829789042472839,1.3041492700576782,0.344793438911438,1.4297477006912231,1.790140986442566,2.9601521492004395,2.006471633911133,-0.4252265989780426,-0.8799675107002258,0.06543635576963425,1.573403239250183,1.7443876266479492,2351.1607441175047,5475.312341393562,0.147308750845901,0.46072840690612793,2667.9405023911695,0.12527473270893097
genres/hiphop/hiphop.00001.wav,-81.1816177368164,49.58916473388672,-14.550373077392578,57.95881652832031,6.815498352050781,27.14730453491211,-6.853302478790283,31.313270568847656,-10.072725296020508,20.319711685180664,-2.5321402549743652,12.753150939941406,3.986501455307007,13.241180419921875,-2.3674380779266357,12.258652687072754,-7.04624605178833,4.735236167907715,1.8672010898590088,0.030805665999650955,-3.9488980770111084,4.095364570617676,-5.483813285827637,-2.7110636234283447,1.3298583030700684,2.668194055557251,5.8546295166015625,2.046023368835449,2.4376401901245117,-1.3688068389892578,0.8090729713439941,-3.2745659351348877,-5.2852935791015625,-7.261291980743408,-5.569016933441162,-6.992813587188721,-5.545817852020264,-5.810915946960449,-1.546123743057251,-3.3069260120391846,2441.5080015552517,5528.454221650232,0.09770647537219644,0.4572514593601227,2808.8495665723053,0.28552132844924927
genres/hiphop/hiphop.00002.wav,-202.88124084472656,132.39772033691406,12.017181396484375,43.76176834106445,-10.231245040893555,17.140817642211914,-13.562882423400879,15.06673812866211,-16.262298583984375,9.440218925476074,-11.644845962524414,7.0701069831848145,-4.332278728485107,0.8350359201431274,-5.6108222007751465,1.2663581371307373,-6.975131034851074,0.395020991563797,-2.430323600769043,-2.932962417602539,-2.127911329269409,-1.4493701457977295,-2.5146501064300537,-2.6067304611206055,0.5152416825294495,-4.27814245223999,-0.7995399832725525,-3.1087050437927246,-3.9447977542877197,-4.0670061111450195,-3.0686988830566406,-1.638271450996399,0.4759242832660675,-3.996659517288208,-1.1257604360580444,-3.226374387741089,-2.085263967514038,-4.597300052642822,-2.2866201400756836,-3.0367939472198486,1909.9785257121518,3093.2787689421402,0.05871157192575406,0.4042552709579468,1490.1565469614684,0.09351594001054764
genres/hiphop/hiphop.00003.wav,-40.26505661010742,80.85531616210938,-25.68528175354004,38.45820236206055,-11.084552764892578,24.907533645629883,-7.381527900695801,26.769887924194336,-5.314272403717041,16.79477882385254,-3.5111515522003174,8.467217445373535,-5.609457492828369,12.056668281555176,-1.8934673070907593,10.470063209533691,0.637126624584198,0.26157841086387634,-5.102052688598633,-4.016594886779785,-2.4592902660369873,-2.331592321395874,-0.677095890045166,-1.6405771970748901,1.9433790445327759,-0.5411993265151978,-0.14149104058742523,-1.150550365447998,3.17765736579895,-0.011387092992663383,-1.2000634670257568,-4.066104412078857,-1.071772575378418,-2.106022834777832,-0.8225533962249756,-3.419365882873535,-1.9584269523620605,-1.4903857707977295,-1.3181343078613281,-3.246551752090454,2330.007272392874,5125.560163953742,0.10350127489365817,0.46728843450546265,2492.8602336717045,0.26641845703125
genres/hiphop/hiphop.00004.wav,-140.26133728027344,71.6259994506836,-3.826866626739502,39.024383544921875,4.167652130126953,31.57910919189453,-3.941882848739624,19.796907424926758,-3.739638566970825,16.041454315185547,-3.1904962062835693,11.844709396362305,-1.2494702339172363,5.763546466827393,1.2793391942977905,1.6699573993682861,-0.8247167468070984,1.6364306211471558,-4.067123889923096,1.1236751079559326,3.805685520172119,5.209440231323242,0.964131236076355,3.872166156768799,1.2571455240249634,-1.904536247253418,0.6787382960319519,-1.0884604454040527,-1.2402713298797607,-2.8107752799987793,-0.653296709060669,1.179266095161438,2.4151296615600586,3.1250951290130615,1.0263359546661377,1.4901020526885986,1.190938115119934,-2.198288917541504,-3.180234432220459,-0.5690250992774963,2358.265791596079,5058.67067412268,0.0998514386359242,0.44922035932540894,2372.0679525654414,0.20070955157279968
genres/hiphop/hiphop.00005.wav,-11.688486099243164,81.97152709960938,-8.524934768676758,52.78888702392578,-14.709436416625977,31.976593017578125,-19.6897029876709,22.87627410888672,-14.718070030212402,14.514365196228027,-10.100119590759277,14.009842872619629,-8.083793640136719,7.439287185668945,-5.504480838775635,12.851306915283203,-3.696897029876709,6.240694999694824,-2.5785536766052246,0.11755955219268799,-4.688896656036377,1.2858257293701172,1.8085801601409912,-0.17864204943180084,-3.787139892578125,-0.1670001894235611,-0.20341280102729797,0.20738884806632996,-0.5506032705307007,-2.271315813064575,2.7092623710632324,0.555385172367096,0.04834895581007004,-3.3143844604492188,-0.04696297645568848,-2.063905715942383,-2.491750955581665,-3.5649118423461914,0.9807507395744324,-1.2127636671066284,2510.733453291926,5794.946345707656,0.12458309164733179,0.49056169390678406,2709.3043323151933,0.26172012090682983
genres/hiphop/hiphop.00006.wav,-59.57893371582031,63.909210205078125,3.4584133625030518,45.27070236206055,-1.145860195159912,28.271238327026367,-13.18700122833252,23.60394287109375,-6.632259845733643,16.484813690185547,-7.269998073577881,14.4943265914917,-5.79893159866333,8.18165111541748,-6.8575334548950195,6.739663600921631,-4.480833530426025,0.9543634653091431,-7.128933429718018,-1.2653025388717651,-3.6006569862365723,1.3596973419189453,-0.11735394597053528,4.647505283355713,-0.2599130868911743,1.6817611455917358,-0.8016698360443115,-2.1436808109283447,2.8634982109069824,-1.2061264514923096,-1.5157734155654907,-3.6283111572265625,-1.3360450267791748,-1.5045173168182373,-0.25948789715766907,-3.902012586593628,-1.21607506275177,-2.8634448051452637,-1.6510884761810303,-3.958787202835083,2639.6660639887136,6047.799109084976,0.12817024059841453,0.46398332715034485,2858.0725271560427,0.27087855339050293
genres/hiphop/hiphop.00007.wav,-58.490501403808594,103.08843231201172,-7.252599716186523,44.89999771118164,-8.622699737548828,12.375714302062988,-13.774521827697754,19.993824005126953,-13.144331932067871,17.161270141601562,-3.9522972106933594,15.59405517578125,-0.45735883712768555,6.9392266273498535,-6.031379699707031,5.643800258636475,-3.173525333404541,1.816087007522583,-2.566934823989868,0.10895004123449326,0.4618629813194275,3.075496196746826,2.3281784057617188,0.2891632318496704,-3.290182590484619,-5.075105667114258,-1.2129569053649902,-0.9776862263679504,1.1207714080810547,-0.603115975856781,0.7999720573425293,3.226128101348877,2.701850414276123,-0.24795322120189667,-1.3631726503372192,-6.190560817718506,-4.355576038360596,-0.41362351179122925,0.7570233941078186,-2.054701089859009,2268.5783822390727,4551.99090731946,0.07863669458139985,0.43261656165122986,2046.5915966338594,0.26399922370910645
genres/hiphop/hiphop.00008.wav,-111.12618255615234,55.1732292175293,-18.431062698364258,47.19475555419922,-24.792579650878906,22.540990829467773,-21.142559051513672,12.541088104248047,-15.871923446655273,16.290660858154297,-12.565838813781738,9.623469352722168,-12.131312370300293,4.858415126800537,-2.2070345878601074,6.886441707611084,0.47697317600250244,12.991805076599121,5.945652961730957,5.441083908081055,1.2381463050842285,0.9890540838241577,-1.0272762775421143,0.49959447979927063,-1.7997100353240967,-2.6083974838256836,-2.3233234882354736,-1.8996180295944214,-1.268223524093628,-3.999035120010376,-2.6343820095062256,-4.066324710845947,-0.17161455750465393,-1.7827950716018677,0.5535990595817566,-0.22005149722099304,2.0128414630889893,-1.783154845237732,-0.3870866596698761,-2.156886339187622,2349.6696469020103,5754.427951892401,0.17704972387374324,0.4536229074001312,3070.761702482193,0.14183025062084198
genres/hiphop/hiphop.00009.wav,-94.90050506591797,94.21562194824219,-2.5347139835357666,49.54372787475586,-6.604544162750244,33.22256851196289,-7.624744892120361,20.95069694519043,-8.86235523223877,16.788158416748047,-5.253571033477783,10.763350486755371,-3.471752166748047,7.297198295593262,-3.4500420093536377,3.8416972160339355,-3.250457763671875,1.7953599691390991,0.07727716118097305,3.981583595275879,2.290902614593506,-0.31175899505615234,-1.513216257095337,-2.5952587127685547,-2.2928476333618164,-3.77780818939209,-0.19167305529117584,-2.910740375518799,-1.144970417022705,-3.0175728797912598,-0.12104861438274384,-3.0805251598358154,-1.6637232303619385,-1.371482491493225,-1.0883636474609375,-1.3797277212142944,0.4655701816082001,-0.4026877284049988,0.17683708667755127,-0.2966524362564087,2285.612696207893,4792.070301170968,0.09830917983855375,0.560609757900238,2200.0376855218474,0.21579532325267792
