file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,bandwidth,rolloff,zero_cross,chroma,centroid,rms,tempo
genres/disco/disco.00000.wav,-111.0967025756836,94.02796173095703,12.41717529296875,16.642749786376953,8.123974800109863,15.666400909423828,-1.4119718074798584,7.022716045379639,0.9730527400970459,-1.4942187070846558,-3.0857200622558594,-5.098382949829102,-3.713449716567993,0.2266845703125,-2.10351824760437,-1.8155713081359863,-5.322056770324707,1.239462971687317,-5.596890926361084,-3.5927186012268066,2565.7143378180663,4888.775343226358,0.09652545382318953,0.4454765021800995,2297.8692051606886,0.14218389987945557,117.45383522727273
genres/disco/disco.00001.wav,-28.99652862548828,51.860023498535156,-7.567775726318359,21.508853912353516,8.142488479614258,18.112506866455078,6.885487079620361,6.562539100646973,0.7092880606651306,11.163655281066895,-1.8102519512176514,1.6388946771621704,-2.5885517597198486,-1.3734935522079468,-3.6140050888061523,0.21583053469657898,-0.39118191599845886,2.636312961578369,-3.3629984855651855,-0.08929600566625595,2768.0438740491363,6522.402264994959,0.1885523173483103,0.4106862246990204,3292.625967073323,0.1772209256887436,117.45383522727273
genres/disco/disco.00002.wav,-53.13909149169922,57.17435073852539,21.1628360748291,11.305179595947266,18.122615814208984,1.6669307947158813,0.3510489761829376,2.330658197402954,-5.102266311645508,2.7492873668670654,3.1521553993225098,-5.514364242553711,-3.158053159713745,-0.5187848806381226,-2.643272876739502,-1.9865405559539795,-1.2333368062973022,-3.3626792430877686,-3.7351233959198,-1.4498472213745117,3398.4404631885213,8074.801288790603,0.153338438950116,0.41207897663116455,3592.101257843708,0.16132530570030212,112.34714673913044
genres/disco/disco.00003.wav,-44.42723083496094,52.308860778808594,3.241820812225342,43.953216552734375,12.588357925415039,24.510374069213867,4.9180803298950195,15.308396339416504,2.044261932373047,10.39415454864502,-1.4653997421264648,8.8323974609375,0.41070476174354553,4.66618013381958,-1.832787275314331,2.98486590385437,-2.0359885692596436,-3.3493857383728027,-4.155849933624268,-0.3577124774456024,2720.3533156376566,6206.322905441811,0.1495607339559387,0.49503716826438904,3045.7695051561163,0.19636447727680206,129.19921875
genres/disco/disco.00004.wav,-83.52435302734375,64.48860931396484,5.647238254547119,2.704124689102173,0.7875721454620361,6.166559219360352,1.887542724609375,1.9781001806259155,-1.8109947443008423,1.8594125509262085,2.458162307739258,-0.22353385388851166,2.9570415019989014,-3.38244366645813,-0.8678309917449951,0.0471925213932991,-1.5651661157608032,0.5618410706520081,0.30027738213539124,-2.782475709915161,3111.6953572582693,7195.803613507831,0.16901441959106728,0.3821069300174713,3328.485123836459,0.11459651589393616,123.046875
genres/disco/disco.00005.wav,-24.79434585571289,73.69977569580078,-11.751136779785156,28.30711555480957,6.289551734924316,2.1921846866607666,8.419753074645996,12.201460838317871,-4.056773662567139,13.50584888458252,1.866317629814148,-0.9272372722625732,0.5295491814613342,2.468226432800293,-3.806300163269043,-0.909492015838623,-0.9912821054458618,-3.4631001949310303,-0.9590255618095398,0.009427757002413273,2569.3401811274284,5471.916924838362,0.1446281579262452,0.44804996252059937,2722.7441876218722,0.20692092180252075,107.666015625
genres/disco/disco.00006.wav,-14.543533325195312,65.19523620605469,-19.888023376464844,31.507598876953125,-4.813732624053955,11.862862586975098,9.992635726928711,5.959980010986328,-3.795433282852173,9.389119148254395,-4.3807454109191895,3.344094753265381,-4.446671009063721,-1.2716668844223022,-0.8368857502937317,-2.193957567214966,-4.7313737869262695,-2.6106619834899902,-7.4659810066223145,0.23117636144161224,2490.6128870365474,5506.7628086028135,0.16364521401295437,0.4739753305912018,2848.3484031587577,0.19198645651340485,123.046875
genres/disco/disco.00007.wav,-53.39798355102539,56.168243408203125,-6.337718486785889,31.603538513183594,4.650695323944092,16.342302322387695,4.108254909515381,1.8792738914489746,-0.3830156624317169,2.5021164417266846,-0.5431439280509949,0.9620522856712341,0.4904342293739319,-0.1725618988275528,-1.8130158185958862,-2.5252630710601807,0.8234751224517822,-0.3364461362361908,0.5616045594215393,2.7676913738250732,2728.194666686605,6098.076557062065,0.1402915488447409,0.43158039450645447,3098.9816287037347,0.1596560925245285,129.19921875
genres/disco/disco.00008.wav,-32.53684997558594,65.03932189941406,-26.763099670410156,30.29741859436035,5.69683837890625,11.663854598999023,-2.2234914302825928,10.424505233764648,-2.370877504348755,5.3699445724487305,-3.876373767852783,-0.8617130517959595,-0.21000416576862335,3.473980188369751,-3.050018310546875,0.360353946685791,-0.9345302581787109,1.18293035030365,0.02215111069381237,2.928433418273926,2423.623085459198,5445.745412637125,0.1643124669216705,0.4542774260044098,2801.648340753719,0.1905459761619568,123.046875
genres/disco/disco.00009.wav,-68.89596557617188,63.11452865600586,-15.856374740600586,28.005142211914062,8.177577018737793,7.328402042388916,-4.928695201873779,9.491631507873535,-0.9732592105865479,-1.5965478420257568,-6.184433460235596,-3.937838077545166,-1.167724847793579,-6.5395307540893555,-6.16884183883667,-5.038086414337158,-4.401098728179932,-5.37956428527832,-1.6680163145065308,-0.8958843946456909,2623.4311213317196,5955.021479843387,0.1706677028953983,0.442017525434494,3016.962144475086,0.11906226724386215,129.19921875
