file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,bandwidth,rolloff,zero_cross,chroma,centroid,rms,tempo
genres/country/country.00000.wav,-23.06695556640625,70.26165008544922,3.813589096069336,28.32565689086914,13.753202438354492,5.724030017852783,3.9746289253234863,7.473487377166748,2.6288516521453857,8.494884490966797,-2.31571888923645,2.0894813537597656,-3.375138759613037,5.138017177581787,-0.18845254182815552,0.37501299381256104,0.6156615018844604,4.062636852264404,0.9094759821891785,4.095611095428467,2847.551886831336,6221.176656087239,0.1072048611111111,0.3840266764163971,2797.844811073445,0.248418390750885,161.4990234375
genres/country/country.00001.wav,-7.939366340637207,62.72366714477539,-1.456931233406067,28.112356185913086,9.96690845489502,9.361912727355957,5.411928653717041,9.822587966918945,3.027334213256836,8.42230224609375,0.31230396032333374,6.541569232940674,0.736441969871521,-1.7736868858337402,0.8486102223396301,2.983558416366577,-2.764676809310913,2.824267864227295,-1.7387804985046387,0.9740666151046753,2839.6576890908586,6279.551664914443,0.12698824499709976,0.4140324890613556,2938.155359040595,0.2305164784193039,129.19921875
genres/country/country.00002.wav,-120.27033996582031,79.23097229003906,5.2338480949401855,34.54826354980469,16.50838851928711,13.13083553314209,6.3471174240112305,9.96243667602539,-1.9985426664352417,6.809574127197266,-6.351778984069824,0.22743164002895355,-6.813056945800781,1.6172672510147095,-1.786316156387329,-0.7005904316902161,-4.772855281829834,-0.2863995432853699,-5.357111930847168,-1.9654731750488281,2618.60709627743,5190.053453357941,0.07416238114009939,0.2970454692840576,2308.6733651139393,0.14658640325069427,161.4990234375
genres/country/country.00003.wav,-57.736473083496094,95.77021789550781,-10.117164611816406,40.98030471801758,13.977518081665039,-0.9865093231201172,-0.18344277143478394,7.431218147277832,-3.6269538402557373,9.549537658691406,-2.9399421215057373,2.432668685913086,1.996366262435913,-1.2855814695358276,1.3564090728759766,4.421022891998291,-6.525969505310059,-0.03470023348927498,-1.4140510559082031,-3.078824996948242,2280.8886061351955,4347.882042285459,0.1025643835864938,0.37689441442489624,2174.033869076688,0.20436358451843262,161.4990234375
genres/country/country.00004.wav,-20.74787139892578,62.95392990112305,2.302431344985962,30.770090103149414,6.971360683441162,6.502923488616943,6.319890975952148,9.867337226867676,3.435816764831543,9.37846565246582,-0.4014444649219513,7.521360397338867,-0.9834935665130615,4.021630764007568,-0.6596970558166504,-0.061315152794122696,-0.16644108295440674,0.24156071245670319,-5.440013408660889,1.827358603477478,2848.1067487434825,6349.153274205447,0.12416100280572756,0.3827809989452362,2966.0860949691983,0.2094975709915161,117.45383522727273
genres/country/country.00005.wav,-24.652149200439453,62.44562911987305,-7.763710975646973,28.43708610534668,10.987077713012695,5.545515537261963,-0.0931897684931755,13.748111724853516,2.906780242919922,9.913735389709473,0.8580754399299622,5.960100173950195,-1.2188036441802979,3.0631861686706543,0.927720308303833,2.0494601726531982,3.0040814876556396,2.975442886352539,-0.17649362981319427,3.656142473220825,2736.7963801932324,6177.12900742877,0.13637249376438987,0.41606059670448303,2926.2933108649504,0.20392562448978424,129.19921875
genres/country/country.00006.wav,-23.165637969970703,71.15422821044922,1.5789663791656494,24.444643020629883,16.317766189575195,4.575494289398193,-3.8825652599334717,17.99947738647461,-3.3434436321258545,2.4392499923706055,2.9162213802337646,0.8202899098396301,-1.1060091257095337,0.11136660724878311,-3.3487963676452637,0.18865852057933807,-1.2088987827301025,-1.5147734880447388,-2.7256312370300293,-2.110018491744995,2778.260074959076,6022.583194607163,0.1283081334879495,0.4214857816696167,2807.7986233245388,0.2141377180814743,112.34714673913044
genres/country/country.00007.wav,-20.775875091552734,64.90670776367188,6.771145820617676,26.36333656311035,11.670750617980957,13.185673713684082,-1.984930157661438,8.575973510742188,0.4733578562736511,7.446062088012695,-0.4083005487918854,6.953744888305664,3.6621053218841553,2.028829336166382,0.6481364965438843,4.3837127685546875,-2.8071322441101074,2.9762823581695557,-1.835008978843689,-2.3656883239746094,2878.981441566737,6399.852967631337,0.11293582502902477,0.42153841257095337,2898.71771355645,0.24419903755187988,103.359375
genres/country/country.00008.wav,-19.724721908569336,76.64905548095703,-4.828754425048828,32.236175537109375,7.710165023803711,17.190839767456055,-1.4884227514266968,9.151179313659668,2.756342649459839,9.147740364074707,-2.6514055728912354,7.527002811431885,0.3916194438934326,4.96770715713501,2.8346197605133057,1.8994768857955933,2.4598028659820557,6.393666744232178,-3.3517231941223145,6.310606956481934,2574.2981185380468,5479.959461738627,0.10456258734097919,0.35530203580856323,2505.7118922968975,0.27451619505882263,129.19921875
genres/country/country.00009.wav,12.180910110473633,58.995845794677734,0.9394747614860535,26.743892669677734,9.24587345123291,3.564711570739746,1.5306731462478638,8.6534423828125,0.9995680451393127,11.648865699768066,-2.1961371898651123,1.193048357963562,0.4834352731704712,4.412107467651367,-0.18259809911251068,3.0732600688934326,-1.1690913438796997,4.573296546936035,0.8875551819801331,1.2961231470108032,2948.001830103057,6926.704745822482,0.15687278464988427,0.42965251207351685,3191.1974630043164,0.23655425012111664,123.046875
