file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,bandwidth,rolloff,zero_cross,chroma,centroid,rms
fma_small/084/084757.mp3,-64.42520141601562,130.36936950683594,-26.107133865356445,38.00482940673828,0.4426715672016144,-6.248410701751709,-7.836021900177002,4.674394130706787,-6.680419445037842,6.096432685852051,-0.11533279716968536,1.9572582244873047,-0.4531509280204773,-3.024162530899048,-6.9825215339660645,0.08922594040632248,-6.079429626464844,-0.6469442248344421,-4.476236820220947,-3.633638858795166,1876.4663906945648,3289.1426528966067,0.07124034766531323,0.2918984591960907,1630.8409991977796,0.20303210616111755
fma_small/084/084743.mp3,-15.975106239318848,74.93965148925781,-13.681790351867676,37.25929260253906,13.463886260986328,14.789628982543945,7.174903392791748,13.354142189025879,8.379169464111328,6.292226314544678,-4.7952704429626465,2.579774856567383,-0.4608531892299652,6.924060821533203,-0.8739700317382812,4.958874702453613,-0.18534870445728302,-0.776691198348999,-4.886449337005615,1.7787209749221802,2516.229222438291,5163.347354897767,0.11170840281805877,0.4471113681793213,2492.734345905913,0.24450886249542236
fma_small/084/084788.mp3,-124.48228454589844,115.475830078125,-16.366168975830078,26.12009620666504,5.172759532928467,-1.6618131399154663,-1.5366753339767456,7.1886372566223145,-3.3085732460021973,10.822081565856934,-2.4926435947418213,3.2021334171295166,-4.841865062713623,-0.2592562735080719,-7.507312297821045,1.102149486541748,-11.547018051147461,-6.074606418609619,-8.471325874328613,-5.5577802658081055,2189.110735805325,4047.4844452399943,0.08286959831786543,0.43410518765449524,1928.5319844177725,0.09921994060277939
fma_small/084/084290.mp3,-8.379209518432617,58.5037841796875,-7.1658148765563965,49.62808609008789,0.5473124980926514,13.492210388183594,-4.335076808929443,8.602773666381836,-10.059369087219238,7.515629768371582,-8.04848861694336,2.717177152633667,-8.648184776306152,-2.465132713317871,-8.128438949584961,-4.22986364364624,-4.085844039916992,-2.227358102798462,-6.932592391967773,2.1116726398468018,2580.1585052477594,5990.377234084976,0.15257184116395978,0.36097750067710876,2991.7180811464796,0.20232203602790833
fma_small/084/084291.mp3,-16.6760196685791,77.4397964477539,-20.398517608642578,41.22918701171875,3.457392930984497,7.003936290740967,-2.706519603729248,6.760295867919922,-8.624943733215332,8.009126663208008,-7.196273326873779,3.084418773651123,-5.740870475769043,-2.4506301879882812,-5.90702486038208,-4.239419460296631,-5.14198637008667,-3.106107473373413,-5.412774085998535,1.8930730819702148,2397.096194012125,5125.185894836852,0.13433029446649883,0.4216828942298889,2599.467510790783,0.18569719791412354
fma_small/149/149416.mp3,4.274166107177734,137.88328552246094,-48.93461227416992,45.89072799682617,-19.42018699645996,6.9800639152526855,1.1195907592773438,5.950229167938232,11.122020721435547,-1.136857032775879,-7.2714080810546875,10.17016887664795,-2.167625665664673,4.573337078094482,0.29798540472984314,4.069222927093506,-0.02015768177807331,-7.33877420425415,-4.471954822540283,5.971679210662842,1764.2406149820881,3761.496981052721,0.10161091208365608,0.5630489587783813,1835.2867894118135,0.26598137617111206
fma_small/149/149452.mp3,12.634029388427734,35.696388244628906,6.157990455627441,21.839792251586914,9.261343955993652,10.31239128112793,3.5954246520996094,9.175929069519043,-0.45857173204421997,9.094484329223633,-1.5586427450180054,4.206962585449219,-2.948843240737915,6.101508617401123,-0.9262629151344299,5.523063659667969,1.250780463218689,3.7497851848602295,-2.354471445083618,4.637723922729492,3095.2090009380568,7806.811920567874,0.2298390146930674,0.6224312782287598,3948.277664274447,0.22621825337409973
fma_small/149/149417.mp3,-30.11275863647461,143.01019287109375,-29.639083862304688,34.052711486816406,-1.4614018201828003,-7.449280738830566,-6.577168941497803,6.583571910858154,-3.962110757827759,-4.993588447570801,-8.770001411437988,-1.3111974000930786,-3.80137300491333,2.1171913146972656,-0.9156600832939148,3.4980146884918213,-3.165371894836426,0.6828925013542175,-0.8426315188407898,5.1178059577941895,1768.870826626106,3100.6813279437356,0.07700191536156226,0.4376336932182312,1581.6742483279359,0.24289336800575256
fma_small/149/149488.mp3,-80.74861907958984,93.3183364868164,-55.264732360839844,28.867849349975586,-12.931510925292969,6.999607086181641,1.4450185298919678,12.274495124816895,-5.087531566619873,12.481229782104492,-5.632287979125977,9.555696487426758,-5.3003830909729,1.7350656986236572,-7.538139343261719,0.4630424380302429,-4.280173301696777,3.9345016479492188,-2.4848883152008057,3.243215322494507,2061.6373721742248,4430.677204176334,0.12477644044856923,0.26838910579681396,2361.1583039647194,0.10956497490406036
fma_small/149/149523.mp3,-150.15248107910156,103.77859497070312,12.637754440307617,15.822542190551758,-10.224668502807617,8.85610580444336,11.127449035644531,13.7869873046875,-5.306715488433838,4.151120185852051,0.05995285511016846,7.813767433166504,5.114377975463867,14.176337242126465,4.926578998565674,6.3152174949646,-4.3285346031188965,-2.738290548324585,-8.33779239654541,2.6647744178771973,2233.725002150991,3839.113650576421,0.07700569170533643,0.23094570636749268,1770.7987899948337,0.11390663683414459
