file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/jazz/jazz.00000.wav,-252.07318115234375,137.9031982421875,-11.130972862243652,8.365116119384766,0.7300726771354675,1.5904325246810913,-3.7294294834136963,-4.1325154304504395,-5.499070167541504,-2.634166955947876,-3.537999153137207,-3.1476900577545166,-1.8493623733520508,-1.0018798112869263,-2.5804286003112793,-1.9574202299118042,-1.5034335851669312,0.22194860875606537,-1.9914851188659668,-3.3538260459899902,1754.2160817708136,2799.2830988979117,0.07841653373936582,0.344511479139328,1503.8694855583212,0.04674655199050903
genres/jazz/jazz.00001.wav,-345.7215270996094,146.97283935546875,-0.5235283374786377,22.641023635864258,5.81040096282959,10.366902351379395,-0.1491651087999344,-1.7146832942962646,-6.115182876586914,-0.5192581415176392,1.0352264642715454,1.2212328910827637,-1.9301191568374634,-5.54611349105835,-4.405113220214844,-2.589095115661621,-5.185926914215088,-5.420732498168945,-3.113020181655884,-0.798191249370575,1691.4367181057296,2410.8277783316416,0.059293884135730855,0.3279922306537628,1266.5828637839497,0.02279501035809517
genres/jazz/jazz.00002.wav,-256.9590148925781,175.3587646484375,-44.82228469848633,25.650619506835938,-4.255734920501709,-0.2227637767791748,-11.312748908996582,-9.189111709594727,-4.0953593254089355,-8.308259963989258,-22.548215866088867,-7.608587265014648,-7.6512908935546875,-11.743057250976562,-8.169703483581543,-7.497508525848389,-12.292101860046387,-6.765345573425293,-3.4969887733459473,-8.645325660705566,1050.3234233709193,1895.729578288138,0.05785736296403712,0.2677288353443146,1064.668667042077,0.08084715157747269
genres/jazz/jazz.00003.wav,-297.3196105957031,193.09739685058594,10.208951950073242,-1.628380537033081,3.3884055614471436,9.98655891418457,-7.244643688201904,4.684893608093262,-5.38333797454834,-2.8617842197418213,-10.222763061523438,0.3698996603488922,-4.964565753936768,3.237330436706543,-4.473159313201904,-1.8917700052261353,-2.271646022796631,3.8829054832458496,0.3434785306453705,-2.2217752933502197,1058.8923830562105,1416.5533574717228,0.044649978248259864,0.31925398111343384,813.0633336735075,0.05946718156337738
genres/jazz/jazz.00004.wav,-270.26434326171875,137.61294555664062,5.667617321014404,42.45900344848633,-7.94635009765625,9.919731140136719,-6.785465717315674,8.242963790893555,-6.182401180267334,5.477772235870361,-5.427682876586914,-5.185214042663574,-6.988831043243408,-3.238631010055542,-2.0097150802612305,4.402397155761719,1.9815925359725952,4.976831436157227,6.577829837799072,-2.425600051879883,1421.9980442568958,1837.4583658098898,0.04775035648685228,0.1719392091035843,1039.263106207157,0.10877612978219986
genres/jazz/jazz.00005.wav,-246.23489379882812,120.19255065917969,-0.9656111001968384,30.68992042541504,0.1807248592376709,23.15737533569336,0.447277694940567,9.164931297302246,-0.555827796459198,5.710789203643799,-3.751720905303955,4.221992492675781,-0.2785740792751312,7.450376033782959,0.711005449295044,7.082912445068359,0.88877272605896,0.9791515469551086,1.7293105125427246,-1.3561819791793823,1546.2374387559785,2486.6269848462875,0.057875111779775716,0.24818967282772064,1268.3253083918873,0.10756512731313705
genres/jazz/jazz.00006.wav,-234.35919189453125,142.73464965820312,-14.274724006652832,51.951011657714844,-8.182988166809082,12.759842872619629,-4.2694196701049805,12.074121475219727,-13.695992469787598,-1.5666171312332153,-3.968916654586792,4.919240474700928,-3.942621946334839,2.187675714492798,-6.672731399536133,-9.7670316696167,-4.474716663360596,-5.543733596801758,-1.1649925708770752,-1.0990269184112549,1459.0661503443011,2416.148627827726,0.048039624419953596,0.2748771607875824,1219.4930134424176,0.09862466156482697
genres/jazz/jazz.00007.wav,-291.94378662109375,137.73483276367188,2.666252613067627,35.63228225708008,-12.302241325378418,15.558950424194336,-6.778074741363525,-2.8267107009887695,-3.763538122177124,-3.463128089904785,-1.717848777770996,10.41382122039795,8.311741828918457,5.209790229797363,0.3152259588241577,0.3870106637477875,-1.4656298160552979,-0.7603496313095093,-6.341010093688965,-5.511151313781738,1355.3964617790464,1958.1725366154292,0.06482660539926527,0.19723129272460938,1169.740408706836,0.09382712841033936
genres/jazz/jazz.00008.wav,-189.94781494140625,134.41722106933594,-25.641550064086914,45.71974182128906,8.195152282714844,21.436254501342773,-4.572856426239014,14.384241104125977,-12.655512809753418,10.276115417480469,-7.929920196533203,-1.1402013301849365,-5.044783592224121,2.4142563343048096,-5.010563850402832,-2.1567466259002686,-4.238583087921143,1.8449761867523193,-0.44101715087890625,-4.770748138427734,1636.8297315928457,2723.9835026645883,0.04626700865235885,0.3573435842990875,1304.5886176531874,0.11854953318834305
genres/jazz/jazz.00009.wav,-296.6900939941406,172.36590576171875,16.885541915893555,18.9259090423584,1.3705646991729736,14.395842552185059,1.013899326324463,9.515990257263184,-7.399952411651611,3.5145721435546875,-7.6495771408081055,-0.10913237184286118,-7.932107448577881,-3.188265562057495,-8.08109188079834,-4.066512584686279,-0.835614800453186,-3.8711228370666504,-2.8217668533325195,-6.9242963790893555,1211.148039215557,1133.5491136165892,0.03168654534029389,0.26719218492507935,749.3539040730334,0.08535753935575485
genres/jazz/jazz.00010.wav,-318.74493408203125,162.66497802734375,-16.497026443481445,39.13897705078125,31.440584182739258,15.266573905944824,-0.6841129064559937,5.809783458709717,-8.635685920715332,-4.004963397979736,1.3578957319259644,0.054414279758930206,-3.1113951206207275,-1.5464633703231812,-1.588594913482666,-4.875840663909912,-4.241431713104248,-1.2747114896774292,-0.7457155585289001,-4.4252543449401855,1037.6953563622983,1554.1710094620069,0.03306037920533643,0.32962924242019653,829.4674018361053,0.06417053937911987
genres/jazz/jazz.00011.wav,-192.50057983398438,113.18048858642578,-6.334553241729736,39.57110595703125,-9.164302825927734,17.202394485473633,-19.082422256469727,12.191115379333496,-15.467872619628906,9.675312995910645,-10.940625190734863,12.93224811553955,-7.265087127685547,8.483800888061523,-4.160271644592285,0.9682301878929138,-7.139070510864258,1.1716939210891724,-1.181301474571228,-1.2992199659347534,2108.2281837110236,4010.8713384570765,0.0768886250483372,0.30049246549606323,1825.673656909468,0.0712074339389801
