file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/blues/blues.00000.wav,-113.57064819335938,121.57179260253906,-19.168142318725586,42.36642074584961,-6.364664077758789,2002.4490601176958,3805.8396058403423,0.08304482066898686,0.35008811950683594,1784.1658495387549,0.1302279233932495
genres/blues/blues.00001.wav,-207.50169372558594,123.99126434326172,8.955126762390137,35.87765121459961,2.9073195457458496,2039.0365160924296,3550.5220984084976,0.05603980870552978,0.3409135639667511,1530.1766787460795,0.09594780951738358
genres/blues/blues.00002.wav,-90.72259521484375,140.44630432128906,-29.093889236450195,31.68433380126953,-13.984503746032715,1747.7023116676032,3042.2602323810906,0.07629120746326373,0.36363720893859863,1552.811864761004,0.17557041347026825
genres/blues/blues.00003.wav,-199.54420471191406,150.09091186523438,5.662678241729736,26.859079360961914,1.7713992595672607,1596.4128721770285,2184.7457991951856,0.03330886262567672,0.4047847092151642,1070.1066149971296,0.14109300076961517
genres/blues/blues.00004.wav,-160.33770751953125,126.21963500976562,-35.58781051635742,22.1480712890625,-32.47860336303711,1748.1721158264975,3579.757626703886,0.10146053871809745,0.30852603912353516,1835.004265512071,0.09152871370315552
genres/blues/blues.00005.wav,-177.7742462158203,118.20548248291016,-17.565879821777344,30.762401580810547,-21.747838973999023,1729.6532869429993,3481.5175917198376,0.09404153373936582,0.3024562895298004,1831.993939606849,0.10349363833665848
genres/blues/blues.00006.wav,-190.0523681640625,130.28907775878906,-36.36953353881836,33.02903366088867,11.108782768249512,1389.009131184951,2795.610963330191,0.07305223740815932,0.29132798314094543,1459.366471695765,0.14187414944171906
genres/blues/blues.00007.wav,-179.34713745117188,136.46900939941406,-26.673137664794922,39.984249114990234,5.304416179656982,1577.2709414206088,2954.836759987674,0.061442246108855375,0.3079547882080078,1451.6670658428156,0.13182218372821808
genres/blues/blues.00008.wav,-121.36394500732422,122.50666809082031,-14.738195419311523,46.131065368652344,-8.181879043579102,2031.7403810025385,3782.316288428074,0.06402488761600927,0.40887922048568726,1719.3689480431458,0.14241649210453033
genres/blues/blues.00009.wav,-213.239990234375,115.16560363769531,-11.69343090057373,39.01427459716797,-20.341278076171875,1973.7733063015253,3943.490565182715,0.07917482356921887,0.27395039796829224,1817.150863125721,0.08131366223096848
genres/blues/blues.00010.wav,-173.79249572753906,137.18670654296875,-23.72404670715332,26.978429794311523,-16.657691955566406,1512.3102651538215,2765.9008052675463,0.06295882576856149,0.303993284702301,1409.9552556449528,0.14286506175994873
genres/blues/blues.00011.wav,-287.9237365722656,124.01875305175781,5.469892501831055,33.65740966796875,1.0954973697662354,1756.7797951648834,2880.7778626196346,0.043930584759280744,0.36715206503868103,1352.6596654421637,0.0657406896352768
genres/blues/blues.00012.wav,-207.2233123779297,132.83055114746094,-15.42884349822998,60.97093200683594,0.7298721671104431,1567.565225022179,2738.6387375833815,0.06909500676720805,0.26939111948013306,1360.6411972395072,0.11904605478048325
genres/blues/blues.00013.wav,-209.82615661621094,124.46321868896484,10.342453956604004,47.01091384887695,6.508125305175781,1828.0392544027375,2710.269200442285,0.0514017032820959,0.2647128105163574,1324.2932181481012,0.113169826567173
genres/blues/blues.00014.wav,-305.65472412109375,113.08634185791016,12.11442756652832,45.03371047973633,17.76282501220703,1705.5192986171514,2344.2463815073957,0.045036675850734724,0.32903632521629333,1171.8482269140313,0.06705453246831894
genres/blues/blues.00015.wav,-238.51553344726562,120.11017608642578,-4.229358673095703,42.29069900512695,5.928563117980957,1731.1642811796812,2929.964494815835,0.06370125495456304,0.2696904242038727,1420.3651651340074,0.08062402158975601
genres/blues/blues.00016.wav,-233.75909423828125,120.67514038085938,-3.1748058795928955,39.51848220825195,3.8183367252349854,1825.7979596938358,3009.460817412268,0.06134406117072699,0.30418553948402405,1454.9639409753458,0.081471748650074
genres/blues/blues.00017.wav,-245.69937133789062,140.4910888671875,-2.7897541522979736,60.431434631347656,18.919052124023438,1410.984259420963,2134.9929420134863,0.048326248912412995,0.3021239936351776,1088.8442297527454,0.09330607950687408
genres/blues/blues.00018.wav,-252.49301147460938,104.9371109008789,15.33231258392334,42.666969299316406,6.783058166503906,2054.5295106953618,3495.51500643489,0.056141769987432324,0.2699322998523712,1537.5876985238385,0.07970637083053589
genres/blues/blues.00019.wav,-236.65675354003906,138.4092559814453,-4.912910461425781,47.62917709350586,5.184200763702393,1481.3188804548583,2235.264725474913,0.05888603900812065,0.25732481479644775,1195.4703757774462,0.09765975177288055
genres/blues/blues.00020.wav,-230.35765075683594,127.07833099365234,7.123446464538574,39.774898529052734,1.9210493564605713,1911.3145801760022,3006.1717163935614,0.05258634232405259,0.3026115894317627,1390.3015575567936,0.07547449320554733
genres/blues/blues.00021.wav,-264.7225646972656,138.86843872070312,11.194063186645508,48.5042610168457,14.930756568908691,1481.0580892453977,1830.330592463022,0.047907452387857694,0.3211003839969635,1046.5500105240208,0.10113207995891571
genres/blues/blues.00022.wav,-233.9562530517578,136.1457061767578,3.324410915374756,48.928531646728516,8.71544361114502,1497.964258762891,2169.033055847593,0.05856995903422274,0.30653679370880127,1155.781220867789,0.1134258508682251
genres/blues/blues.00023.wav,-227.225341796875,137.78807067871094,-14.499567985534668,63.56092834472656,5.617668151855469,1497.6915639530437,2521.741260785238,0.052467009860788866,0.28082266449928284,1209.9878628924062,0.10203516483306885
genres/blues/blues.00024.wav,-274.3658142089844,130.4112548828125,-6.351285934448242,70.40299224853516,13.26972770690918,1447.8898990912126,2323.820647839327,0.04727604770881671,0.26311221718788147,1120.019466933193,0.08694726973772049
genres/blues/blues.00025.wav,-249.28456115722656,131.0046844482422,0.6714351773262024,66.70394134521484,17.91480255126953,1463.217701555025,2243.3417583562937,0.051697390999613305,0.29095974564552307,1109.3527843880802,0.0892152190208435
genres/blues/blues.00026.wav,-284.848388671875,108.74954986572266,9.129682540893555,51.25131607055664,18.123716354370117,1573.5002754703671,2477.275945747535,0.05197268646075019,0.278378427028656,1198.4590845429227,0.07711019366979599
genres/blues/blues.00027.wav,-228.16709899902344,130.33966064453125,-23.31070899963379,70.2002182006836,1.1293262243270874,1494.9545749894323,2811.698414388776,0.07241441294470224,0.28870734572410583,1391.841952007111,0.09581015259027481
genres/blues/blues.00028.wav,-248.96224975585938,139.03176879882812,-16.24002456665039,57.11619567871094,20.19236183166504,1399.0968254764118,2290.6465251595127,0.04801998743232792,0.2761554718017578,1115.728201941125,0.0996667742729187
genres/blues/blues.00029.wav,-233.71510314941406,101.19902038574219,17.65089988708496,23.740636825561523,2.079885244369507,2189.9858650908577,3759.8921136347158,0.05289486961040216,0.2803565263748169,1648.8351694525165,0.1247364804148674
genres/blues/blues.00030.wav,-206.9381103515625,117.79183959960938,23.264991760253906,28.300046920776367,-1.102283239364624,2004.2106632641949,3016.513649216937,0.039366118039443156,0.26319387555122375,1379.1893819362376,0.17006206512451172
genres/blues/blues.00031.wav,-221.84349060058594,110.85242462158203,18.637550354003906,30.928430557250977,3.2962281703948975,1973.410537701726,2898.7888132613107,0.04294722484048724,0.25355321168899536,1330.7156174639015,0.15151764452457428
genres/blues/blues.00032.wav,-288.715087890625,105.92634582519531,18.819950103759766,23.674461364746094,5.700168132781982,1883.0429032287732,2763.1862560723607,0.03938839846771075,0.27624478936195374,1309.3824080697555,0.10132135450839996
genres/blues/blues.00033.wav,-238.95120239257812,108.70543670654297,34.14584732055664,30.211149215698242,-0.5025821924209595,2075.5012632225817,3245.4683874709976,0.04197368341550657,0.26063528656959534,1430.4924328152892,0.13321350514888763
genres/blues/blues.00034.wav,-217.15489196777344,105.78446197509766,15.6065092086792,25.25981903076172,-1.4457653760910034,2157.3630489633424,3602.423279799884,0.04570244525812065,0.2623637914657593,1537.098020551203,0.13593539595603943
genres/blues/blues.00035.wav,-171.7732696533203,120.2935791015625,15.340433120727539,21.107595443725586,-5.385007858276367,2096.692972758199,3404.1862470091355,0.04541997474381284,0.2883848249912262,1506.8728757224978,0.17337872087955475
genres/blues/blues.00036.wav,-200.1992950439453,116.36308288574219,18.04737091064453,25.263574600219727,0.3100544512271881,1908.092151732952,2620.1894667198376,0.03690734060808198,0.23339812457561493,1247.3550297102443,0.19774682819843292
genres/blues/blues.00037.wav,-328.5606994628906,102.728515625,19.836584091186523,26.706012725830078,7.145409107208252,1682.835307654503,2339.291912884281,0.048163866130123745,0.24863408505916595,1188.3081417864564,0.0691884383559227
genres/blues/blues.00038.wav,-192.65745544433594,111.15711975097656,21.361005783081055,26.399404525756836,-0.6443476676940918,2141.012234070475,3451.915682551479,0.044373172249613305,0.2658880949020386,1514.1006734453892,0.16808383166790009
genres/blues/blues.00039.wav,-301.7304992675781,111.54287719726562,21.90022850036621,16.151121139526367,8.20067310333252,1709.0839761116583,2311.446966538573,0.03532089858855375,0.2552458345890045,1151.0089925770378,0.08586248010396957
genres/blues/blues.00040.wav,-110.24799346923828,90.70293426513672,-2.5257561206817627,74.05793762207031,-11.753321647644043,2356.806513929841,5108.215360353828,0.09764303279679042,0.3979959189891815,2272.4395473323143,0.13489198684692383
genres/blues/blues.00041.wav,-107.1702651977539,88.48818969726562,-4.169412136077881,55.477718353271484,-8.013871192932129,2463.308268746796,5403.435075587297,0.10226074596384377,0.3868677318096161,2390.39009977241,0.12916584312915802
genres/blues/blues.00042.wav,-159.55165100097656,69.79762268066406,-4.398991584777832,76.8465805053711,3.9188268184661865,2367.518780747192,5187.578453541908,0.09782391966357308,0.3775384724140167,2301.609667012493,0.11100128293037415
genres/blues/blues.00043.wav,-109.10599517822266,100.60877227783203,-8.656534194946289,47.35041427612305,-6.558297634124756,2372.127373624907,5011.574078270011,0.08717463022041763,0.39892059564590454,2155.8796287547634,0.12738555669784546
