file,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,bandwidth,rolloff,zero_cross,chroma,centroid,rms
genres/metal/metal.00000.wav,-52.88402557373047,50.089534759521484,-11.489731788635254,46.322776794433594,6.538486003875732,2722.5246040064158,6407.968160890371,0.18301936811194897,0.4877155125141144,3274.488271384068,0.11612549424171448
genres/metal/metal.00001.wav,-80.14115905761719,64.837890625,-15.45377254486084,46.844078063964844,7.9207611083984375,2620.9392197156535,6037.074141712587,0.1528407168406806,0.47690293192863464,2922.845195379586,0.09729799628257751
genres/metal/metal.00002.wav,-62.17747116088867,115.16429901123047,-42.779571533203125,54.29420471191406,-24.864274978637695,2006.4064682353956,4447.489090142836,0.12834093133700697,0.43241533637046814,2198.9180063366202,0.1328103244304657
genres/metal/metal.00003.wav,-43.04721450805664,75.3641128540039,-47.8205680847168,53.02225875854492,-12.319859504699707,2205.786688000404,5234.8415861550175,0.16667346408546016,0.4875539243221283,2752.2646167726643,0.15018321573734283
genres/metal/metal.00004.wav,-107.10684967041016,47.65484619140625,-8.622631072998047,38.405860900878906,8.468852996826172,2825.134866567068,6903.007008138776,0.19235071357791958,0.6347662806510925,3403.073174163196,0.06347561627626419
genres/metal/metal.00005.wav,-79.57911682128906,93.47066497802734,-27.74530601501465,64.08795166015625,-18.810165405273438,2204.451704221088,4951.895630166038,0.13431926116589327,0.42244282364845276,2464.4674893655315,0.12188120931386948
genres/metal/metal.00006.wav,-140.72940063476562,55.93773651123047,-12.313356399536133,44.344322204589844,-10.599382400512695,2572.7490337057657,6227.983557043938,0.1980427965487239,0.434032678604126,3236.9253404981546,0.05047249794006348
genres/metal/metal.00007.wav,-108.04985809326172,65.76787567138672,-20.838788986206055,47.55787658691406,0.8694356679916382,2522.7000154785596,5806.520650558295,0.16831088674593966,0.5814295411109924,2939.4668442664474,0.06949906051158905
genres/metal/metal.00008.wav,-149.94891357421875,67.86278533935547,-6.666633605957031,32.07483673095703,6.09404182434082,2758.997544776682,6189.380335973753,0.14056155742459397,0.46660929918289185,2966.078583206234,0.058405619114637375
genres/metal/metal.00009.wav,3.6860809326171875,104.75930786132812,-0.8379945755004883,55.92549514770508,-29.237565994262695,2389.9950783959225,5112.145627900232,0.09464725928074245,0.5271489024162292,2250.699842376685,0.3128473162651062
genres/metal/metal.00010.wav,-58.7025146484375,70.5301742553711,-19.41768455505371,73.60441589355469,-27.75742530822754,2358.877154542257,5662.899348354118,0.19649222979505027,0.541851818561554,3048.820089168163,0.11815384030342102
genres/metal/metal.00011.wav,8.829273223876953,82.81376647949219,-30.56112289428711,66.70136260986328,-16.35295295715332,2240.112665444874,5157.401992550029,0.1714403428315932,0.5109512805938721,2699.885484322395,0.23076368868350983
genres/metal/metal.00012.wav,-64.12176513671875,74.50848388671875,-45.9664421081543,65.874267578125,-14.652138710021973,2183.1724600372863,5262.320151627755,0.1768272972254447,0.6050133109092712,2803.0317875606393,0.11431907117366791
genres/metal/metal.00013.wav,-84.86762237548828,64.65375518798828,-36.336692810058594,65.38064575195312,-13.876864433288574,2303.472493046992,5735.526029582366,0.20352264899941996,0.6362096071243286,3047.5527888502347,0.08633401244878769
genres/metal/metal.00014.wav,-117.85633850097656,65.4421615600586,-51.41939926147461,74.09528350830078,-13.757643699645996,2101.2730626224397,5198.361708780452,0.18525232018561485,0.5526264309883118,2877.389183798178,0.0775967389345169
genres/metal/metal.00015.wav,-76.77144622802734,67.99773406982422,-11.244681358337402,76.37576293945312,-17.467941284179688,2458.8782048643843,5817.87845762036,0.16920927892981438,0.48514801263809204,2986.718850850781,0.11096391826868057
